Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_9998_20000817, Art. 1º, caput",2,3,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] É instituído o Fundo de Universalização dos Serviços de Telecomunicações (Fust), com as finalidades de estimular a expansão, o uso e a melhoria da qualidade das redes e dos serviços de telecomunicações, reduzir as desigualdades regionais e estimular o uso e o desenvolvimento de novas tecnologias de conectividade para promoção do desenvolvimento econômico e social. (“Caput” do artigo com redação dada pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art1_cpt
"PAR","lei_9998_20000817, Art. 1º, § 1º",4,11,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Os recursos do Fust serão destinados a cobrir, no todo ou em parte, investimentos e custos de: (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021, e com nova redação dada pela Lei nº 14.173, de 15.6.2021) programas, projetos, planos, atividades, iniciativas e ações para serviços de telecomunicações; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021) políticas para inovação tecnológica de serviços de telecomunicações no meio rural, coordenadas pela Agência Nacional de Assistência Técnica e Extensão Rural (Anater), prevista na Lei nº 12.897, de 18 de dezembro de 2013; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021) programas, projetos e atividades governamentais voltados a ampliar o acesso da sociedade a serviços de telecomunicações prestados em regime público ou privado e suas utilidades. (Inciso acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par1
"PAR","lei_9998_20000817, Art. 1º, § 2º",12,13,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Na aplicação dos recursos do Fust será obrigatório dotar todas as escolas públicas brasileiras, em especial as situadas fora da zona urbana, de acesso à internet em banda larga, em velocidades adequadas, até 2024. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par2
"PAR","lei_9998_20000817, Art. 1º, § 3º",14,21,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Os recursos do Fust serão aplicados nas modalidades de: apoio não reembolsável; apoio reembolsável; garantia. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par3
"PAR","lei_9998_20000817, Art. 1º, § 4º",22,23,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, e revogado pela Lei nº 14.173, de 15.6.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par4
"PAR","lei_9998_20000817, Art. 1º, § 5º",24,25,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Os investimentos nos programas, projetos, planos, atividades, iniciativas e ações referidos no inciso I do § 1º deste artigo poderão ser executados pela iniciativa privada, por cooperativas ou, de forma descentralizada, por estabelecimentos públicos de ensino, bem como por escolas sem fins lucrativos que atendam a pessoas com deficiência, mediante instrumentos firmados entre a União e órgãos ou entidades públicas ou privadas sem fins lucrativos, na forma da lei. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par5
"PAR","lei_9998_20000817, Art. 1º, § 6º",26,27,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] As despesas operacionais de planejamento, prospecção, análise e estruturação de operações, contratação, aplicação de recursos, acompanhamento de operações contratadas, avaliação de operações e divulgação de resultados necessárias à implantação e manutenção das atividades do Fust não poderão ultrapassar o montante correspondente a 5% (cinco por cento) dos recursos arrecadados anualmente. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par6
"PAR","lei_9998_20000817, Art. 1º, § 7º",28,29,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Para efeito do cálculo das receitas no exercício, serão consideradas as aplicações efetuadas na forma do art. 6º-A desta Lei. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par7
"PAR","lei_9998_20000817, Art. 1º, § 8º",30,31,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Nos processos de seleção dos programas, projetos e atividades em que serão aplicados recursos do Fust, serão privilegiadas as iniciativas que envolvam, em um mesmo programa, projeto ou atividade, o Poder Público, a iniciativa privada, cooperativas, organizações da sociedade civil e estabelecimentos públicos de ensino, bem como escolas sem fins lucrativos que atendam a pessoas com deficiência. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par8
"PAR","lei_9998_20000817, Art. 1º, § 9º",32,33,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] A utilização dos recursos do Fust na modalidade prevista no inciso I do § 3º deste artigo será limitada a 50% (cinquenta por cento) das receitas no exercício. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par9
"PAR","lei_9998_20000817, Art. 1º, § 10.",34,35,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] A modalidade de apoio não reembolsável prevista no inciso I do § 3º deste artigo priorizará programas, projetos, planos, atividades, iniciativas e ações que visem à redução das desigualdades socioeconômicas e regionais, considerando a maior população potencialmente beneficiada. (Parágrafo acrescido pela Lei nº 14.173, de 15.6.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par10
"PAR","lei_9998_20000817, Art. 1º, § 11.",36,37,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Na modalidade de apoio não reembolsável prevista no inciso I do § 3º deste artigo, fica o Poder Executivo autorizado a realizar transferências de recursos financeiros para entes públicos e entidades privadas, inclusive subvenções econômicas para empresas privadas com fins lucrativos, repassadas diretamente ou por meio dos agentes financeiros referidos no art. 4º-A desta Lei. (Parágrafo acrescido pela Lei nº 14.173, de 15.6.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par11
"CPT","lei_9998_20000817, Art. 2º, caput",40,59,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] O Fust será administrado por um Conselho Gestor, vinculado ao Ministério das Comunicações, e constituído de: (“Caput” do artigo com redação dada pela Lei nº 14.109, de 16.12.2020) 2 (dois) representantes do Ministério das Comunicações, órgão que indicará seu presidente; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020, e com nova redação dada pela Lei nº 14.173, de 15.6.2021) 1 (um) representante do Ministério da Ciência, Tecnologia e Inovações; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) 1 (um) representante do Ministério da Economia; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) 1 (um) representante do Ministério da Agricultura, Pecuária e Abastecimento; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) 1 (um) representante do Ministério da Educação; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) 1 (um) representante do Ministério da Saúde; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) 1 (um) representante da Agência Nacional de Telecomunicações (Anatel); (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) 2 (dois) representantes das prestadoras de serviços de telecomunicações, dos quais 1 (um) represente as prestadoras de pequeno porte; e (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) 3 (três) representantes da sociedade civil. (Inciso acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art2_cpt
"PAR","lei_9998_20000817, Art. 2º, Parágrafo único.",60,69,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Compete ao Conselho Gestor: formular as políticas, as diretrizes gerais e as prioridades que orientarão as aplicações do Fust; definir os programas, projetos e atividades financiados com recursos do Fust, nos termos do art. 5º desta Lei; elaborar anualmente relatório de gestão, avaliando os resultados obtidos pelos programas, projetos e atividades financiados com recursos do Fust; elaborar e submeter, anualmente, ao Ministério das Comunicações a proposta orçamentária do Fust, para inclusão no projeto de lei orçamentária anual, a que se refere o § 5º do art. 165 da Constituição Federal, considerando o disposto no art. 5º desta Lei, o atendimento do interesse público, a redução das desigualdades regionais, a progressiva expansão das redes de telecomunicações a todo o território nacional e a melhoria da qualidade dos serviços de telecomunicações. (Parágrafo único acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art2_par1u
"CPT","lei_9998_20000817, Art. 3º, caput",72,73,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (VETADO)",urn:lex:br:federal:lei:2000-08-17;9998!art3_cpt
"CPT","lei_9998_20000817, Art. 4º, caput",76,89,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Compete à Anatel: acompanhar e fiscalizar os programas, projetos, planos, atividades, iniciativas e ações que aplicarem recursos do Fust; (Inciso com redação dada pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) prestar apoio técnico ao Conselho Gestor nos assuntos relacionados ao art. 5º desta Lei; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) submeter ao Conselho Gestor propostas relativas a matérias de sua competência; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) arrecadar as receitas previstas nos incisos III e IV do caput do art. 6º desta Lei. (Inciso acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art4_cpt
"CPT","lei_9998_20000817, Art. 4º-A., caput",92,93,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] O Fust terá como agentes financeiros o Banco Nacional de Desenvolvimento Econômico e Social (BNDES), a Financiadora de Estudos e Projetos (Finep), as caixas econômicas, os bancos de desenvolvimento, as agências de fomento e demais instituições financeiras, que prestarão contas da execução orçamentária e financeira do Fust ao Conselho Gestor.",urn:lex:br:federal:lei:2000-08-17;9998!art4-1_cpt
"PAR","lei_9998_20000817, Art. 4º-A., Parágrafo único.",94,95,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] O Conselho Gestor, observada a regulamentação do Sistema Financeiro Nacional, estabelecerá normas reguladoras dos financiamentos a serem concedidos com recursos do Fust. (Artigo acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art4-1_par1u
"CPT","lei_9998_20000817, Art. 5º, caput",98,127,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Os recursos do Fust serão aplicados em programas, projetos, planos, atividades, iniciativas e ações aprovados pelo Conselho Gestor. (“Caput” do artigo com redação dada pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (VETADO) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020) (Revogado pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art5_cpt
"PAR","lei_9998_20000817, Art. 5º, § 1º",128,129,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (Revogado pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art5_par1
"PAR","lei_9998_20000817, Art. 5º, § 2º",130,131,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Do total dos recursos do Fust, dezoito por cento, no mínimo, serão aplicados e educação, para estabelecimentos públicos de ensino.",urn:lex:br:federal:lei:2000-08-17;9998!art5_par2
"PAR","lei_9998_20000817, Art. 5º, § 3º",132,133,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (Revogado pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art5_par3
"PAR","lei_9998_20000817, Art. 5º, § 4º",134,135,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Os recursos do Fust também poderão ser utilizados diretamente pela União, pelos Estados e pelos Municípios para financiar programas e ações relativos à implementação e ao desenvolvimento da transformação digital dos serviços públicos, nos termos fixados em estratégia federal que vise à transformação digital da Administração Pública, inclusive à construção de infraestrutura necessária para Conectividade. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art5_par4
"CPT","lei_9998_20000817, Art. 6º, caput",138,151,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Constituem receitas do Fundo: dotações designadas na lei orçamentária anual da União e seus créditos adicionais; cinqüenta por cento dos recursos a que se referem as alíneas c, d, e e j do art. 2º da Lei nº 5.070, de 7 de julho de 1966, com a redação dada pelo art. 51 da Lei nº 9.472, de 16 de julho de 1997, até o limite máximo anual de setecentos milhões de reais; preço público cobrado pela Agência Nacional de Telecomunicações, como condição para a transferência de concessão, de permissão ou de autorização, de serviço de telecomunicações ou de uso de radiofreqüência, a ser pago pela cessionária, na forma de quantia certa, em uma ou várias parcelas, ou de parcelas anuais, nos termos da regulamentação editada pela Agência; contribuição de 1% (um por cento) sobre a receita operacional bruta, decorrente de prestação de serviços de telecomunicações nos regimes público e privado, a que se refere o inciso XI do art. 21 da Constituição Federal, excluindo-se o Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS), o Programa de Integração Social (PIS) e a Contribuição para o Financiamento da Seguridade Social (Cofins); (Inciso com redação dada pela Lei nº 13.879, de 3.10.2019) doações; outras que lhe vierem a ser destinadas.",urn:lex:br:federal:lei:2000-08-17;9998!art6_cpt
"PAR","lei_9998_20000817, Art. 6º, Parágrafo único.",152,153,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Não haverá a incidência do Fust sobre as transferências feitas de uma prestadora de serviços de telecomunicações para outra e sobre as quais já tenha havido o recolhimento por parte da prestadora que emitiu a conta ao usuário, na forma do disposto no art. 10 desta Lei.",urn:lex:br:federal:lei:2000-08-17;9998!art6_par1u
"CPT","lei_9998_20000817, Art. 6º-A., caput",156,157,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] As prestadoras de serviços de telecomunicações que executarem programas, projetos, planos, atividades, iniciativas e ações aprovados pelo Conselho Gestor, mediante utilização de recursos próprios, farão jus à redução da contribuição de que trata o inciso IV do caput do art. 6º desta Lei em valor equivalente ao aprovado, limitado a 50% (cinquenta por cento) do montante a ser recolhido, exclusivamente na modalidade prevista no inciso I do § 3º do art. 1º desta Lei. (“Caput” do artigo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art6-1_cpt
"PAR","lei_9998_20000817, Art. 6º-A., Parágrafo único.",158,159,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (Parágrafo único acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021, e revogado pela Lei nº 14.173, de 15.6.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art6-1_par1u
"PAR","lei_9998_20000817, Art. 6º-A., § 1º",160,169,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] O limite definido no caput deste artigo será de: 10% (dez por cento), no ano de início de vigência deste parágrafo; 25% (vinte e cinco por cento), a partir de 1º de janeiro do segundo ano de vigência deste parágrafo; 40% (quarenta por cento), a partir de 1º de janeiro do terceiro ano de vigência deste parágrafo; 50% (cinquenta por cento), a partir de 1º de janeiro do quarto ano de vigência deste parágrafo. (Parágrafo acrescido pela Lei nº 14.173, de 15.6.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art6-1_par1
"PAR","lei_9998_20000817, Art. 6º-A., § 2º",170,171,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] O § 1º deste artigo entra em vigor em 1º de janeiro de 2022, e os benefícios tributários nele estabelecidos terão vigência até 31 de dezembro de 2026, nos termos do inciso I do caput do art. 137 da Lei nº 14.116 de 31 de dezembro de 2020. (Parágrafo acrescido pela Lei nº 14.173, de 15.6.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art6-1_par2
"CPT","lei_9998_20000817, Art. 7º, caput",174,175,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (Revogado pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art7_cpt
"CPT","lei_9998_20000817, Art. 8º, caput",178,179,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] O órgão ou entidade, público ou privado, que receber recursos do Fust ou executar programas, projetos, planos, atividades, iniciativas e ações nos termos do art. 6º-A desta Lei deverá prestar contas, conforme regulamentação do Conselho Gestor. (“Caput” do artigo com redação dada pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art8_cpt
"PAR","lei_9998_20000817, Art. 8º, Parágrafo único.",180,181,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (Revogado pela Lei nº 14.109, de 16.12.2020, em dispositivo vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art8_par1u
"CPT","lei_9998_20000817, Art. 9º, caput",184,185,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] As Contribuições ao Fust das empresas prestadoras de serviços de telecomunicações não ensejarão a revisão das tarifas e preços, devendo esta disposição constar das respectivas contas dos serviços.",urn:lex:br:federal:lei:2000-08-17;9998!art9_cpt
"CPT","lei_9998_20000817, Art. 10., caput",188,189,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] As contas dos clientes das empresas prestadoras de serviços de telecomunicações deverão indicar, em separado, o valor da contribuição ao Fust referente aos serviços faturados.",urn:lex:br:federal:lei:2000-08-17;9998!art10_cpt
"PAR","lei_9998_20000817, Art. 10., § 1º",190,191,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (VETADO)",urn:lex:br:federal:lei:2000-08-17;9998!art10_par1
"PAR","lei_9998_20000817, Art. 10., § 2º",192,193,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (VETADO)",urn:lex:br:federal:lei:2000-08-17;9998!art10_par2
"PAR","lei_9998_20000817, Art. 10., § 3º",194,195,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] As empresas prestadoras de serviços de telecomunicações encaminharão, mensalmente, a Anatel prestação de contas referente ao valor da contribuição, na forma da regulamentação.",urn:lex:br:federal:lei:2000-08-17;9998!art10_par3
