Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_9998_20000817, Art. 11., caput",198,199,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] O saldo positivo do Fust, apurado no balanço anual, será transferido como crédito do mesmo Fundo para o exercício seguinte.",urn:lex:br:federal:lei:2000-08-17;9998!art11_cpt
"CPT","lei_9998_20000817, Art. 12., caput",202,203,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] (VETADO)",urn:lex:br:federal:lei:2000-08-17;9998!art12_cpt
"CPT","lei_9998_20000817, Art. 13., caput",206,207,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] As contribuições ao Fust serão devidas trinta dias após a regulamentação desta Lei.",urn:lex:br:federal:lei:2000-08-17;9998!art13_cpt
"CPT","lei_9998_20000817, Art. 14., caput",210,211,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] O Poder Executivo regulamentará esta Lei no prazo de trinta dias da sua publicação.",urn:lex:br:federal:lei:2000-08-17;9998!art14_cpt
"CPT","lei_9998_20000817, Art. 15., caput",214,215,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Esta Lei entra em vigor na data de sua publicação. Brasília 17 de agosto de 2000; 179º da Independência e 112º da República. FERNANDO HENRIQUE CARDOSO José Gregori Pedro Malan Alcides Lopes Tápias Martus Tavares Pimenta da Veiga",urn:lex:br:federal:lei:2000-08-17;9998!art15_cpt
"ART","lei_9998_20000817, Art. 1º",1,38,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 1º É instituído o Fundo de Universalização dos Serviços de Telecomunicações (Fust), com as finalidades de estimular a expansão, o uso e a melhoria da qualidade das redes e dos serviços de telecomunicações, reduzir as desigualdades regionais e estimular o uso e o desenvolvimento de novas tecnologias de conectividade para promoção do desenvolvimento econômico e social. (“Caput” do artigo com redação dada pela Lei nº 14.109, de 16.12.2020) § 1º Os recursos do Fust serão destinados a cobrir, no todo ou em parte, investimentos e custos de: (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021, e com nova redação dada pela Lei nº 14.173, de 15.6.2021) I – programas, projetos, planos, atividades, iniciativas e ações para serviços de telecomunicações; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021) II – políticas para inovação tecnológica de serviços de telecomunicações no meio rural, coordenadas pela Agência Nacional de Assistência Técnica e Extensão Rural (Anater), prevista na Lei nº 12.897, de 18 de dezembro de 2013; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021) III – programas, projetos e atividades governamentais voltados a ampliar o acesso da sociedade a serviços de telecomunicações prestados em regime público ou privado e suas utilidades. (Inciso acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021) § 2º Na aplicação dos recursos do Fust será obrigatório dotar todas as escolas públicas brasileiras, em especial as situadas fora da zona urbana, de acesso à internet em banda larga, em velocidades adequadas, até 2024. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021) § 3º Os recursos do Fust serão aplicados nas modalidades de: I – apoio não reembolsável; II – apoio reembolsável; III – garantia. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020) § 4º (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, e revogado pela Lei nº 14.173, de 15.6.2021) § 5º Os investimentos nos programas, projetos, planos, atividades, iniciativas e ações referidos no inciso I do § 1º deste artigo poderão ser executados pela iniciativa privada, por cooperativas ou, de forma descentralizada, por estabelecimentos públicos de ensino, bem como por escolas sem fins lucrativos que atendam a pessoas com deficiência, mediante instrumentos firmados entre a União e órgãos ou entidades públicas ou privadas sem fins lucrativos, na forma da lei. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020) § 6º As despesas operacionais de planejamento, prospecção, análise e estruturação de operações, contratação, aplicação de recursos, acompanhamento de operações contratadas, avaliação de operações e divulgação de resultados necessárias à implantação e manutenção das atividades do Fust não poderão ultrapassar o montante correspondente a 5% (cinco por cento) dos recursos arrecadados anualmente. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020) § 7º Para efeito do cálculo das receitas no exercício, serão consideradas as aplicações efetuadas na forma do art. 6º-A desta Lei. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021) § 8º Nos processos de seleção dos programas, projetos e atividades em que serão aplicados recursos do Fust, serão privilegiadas as iniciativas que envolvam, em um mesmo programa, projeto ou atividade, o Poder Público, a iniciativa privada, cooperativas, organizações da sociedade civil e estabelecimentos públicos de ensino, bem como escolas sem fins lucrativos que atendam a pessoas com deficiência. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020) § 9º A utilização dos recursos do Fust na modalidade prevista no inciso I do § 3º deste artigo será limitada a 50% (cinquenta por cento) das receitas no exercício. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021) § 10. A modalidade de apoio não reembolsável prevista no inciso I do § 3º deste artigo priorizará programas, projetos, planos, atividades, iniciativas e ações que visem à redução das desigualdades socioeconômicas e regionais, considerando a maior população potencialmente beneficiada. (Parágrafo acrescido pela Lei nº 14.173, de 15.6.2021) § 11. Na modalidade de apoio não reembolsável prevista no inciso I do § 3º deste artigo, fica o Poder Executivo autorizado a realizar transferências de recursos financeiros para entes públicos e entidades privadas, inclusive subvenções econômicas para empresas privadas com fins lucrativos, repassadas diretamente ou por meio dos agentes financeiros referidos no art. 4º-A desta Lei. (Parágrafo acrescido pela Lei nº 14.173, de 15.6.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art1
"ART","lei_9998_20000817, Art. 2º",39,70,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 2º O Fust será administrado por um Conselho Gestor, vinculado ao Ministério das Comunicações, e constituído de: (“Caput” do artigo com redação dada pela Lei nº 14.109, de 16.12.2020) I – 2 (dois) representantes do Ministério das Comunicações, órgão que indicará seu presidente; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020, e com nova redação dada pela Lei nº 14.173, de 15.6.2021) II – 1 (um) representante do Ministério da Ciência, Tecnologia e Inovações; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) III – 1 (um) representante do Ministério da Economia; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) IV – 1 (um) representante do Ministério da Agricultura, Pecuária e Abastecimento; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) V – 1 (um) representante do Ministério da Educação; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) VI – 1 (um) representante do Ministério da Saúde; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) VII – 1 (um) representante da Agência Nacional de Telecomunicações (Anatel); (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) VIII – 2 (dois) representantes das prestadoras de serviços de telecomunicações, dos quais 1 (um) represente as prestadoras de pequeno porte; e (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) IX – 3 (três) representantes da sociedade civil. (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) Parágrafo único. Compete ao Conselho Gestor: I – formular as políticas, as diretrizes gerais e as prioridades que orientarão as aplicações do Fust; II – definir os programas, projetos e atividades financiados com recursos do Fust, nos termos do art. 5º desta Lei; III – elaborar anualmente relatório de gestão, avaliando os resultados obtidos pelos programas, projetos e atividades financiados com recursos do Fust; IV – elaborar e submeter, anualmente, ao Ministério das Comunicações a proposta orçamentária do Fust, para inclusão no projeto de lei orçamentária anual, a que se refere o § 5º do art. 165 da Constituição Federal, considerando o disposto no art. 5º desta Lei, o atendimento do interesse público, a redução das desigualdades regionais, a progressiva expansão das redes de telecomunicações a todo o território nacional e a melhoria da qualidade dos serviços de telecomunicações. (Parágrafo único acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art2
"ART","lei_9998_20000817, Art. 3º",71,74,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 3º (VETADO)",urn:lex:br:federal:lei:2000-08-17;9998!art3
"ART","lei_9998_20000817, Art. 4º",75,90,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 4º Compete à Anatel: I – acompanhar e fiscalizar os programas, projetos, planos, atividades, iniciativas e ações que aplicarem recursos do Fust; (Inciso com redação dada pela Lei nº 14.109, de 16.12.2020) II – (Revogado pela Lei nº 14.109, de 16.12.2020) III – (Revogado pela Lei nº 14.109, de 16.12.2020) IV – prestar apoio técnico ao Conselho Gestor nos assuntos relacionados ao art. 5º desta Lei; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) V – submeter ao Conselho Gestor propostas relativas a matérias de sua competência; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020) VI – arrecadar as receitas previstas nos incisos III e IV do caput do art. 6º desta Lei. (Inciso acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art4
"ART","lei_9998_20000817, Art. 4º-A.",91,96,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 4º-A. O Fust terá como agentes financeiros o Banco Nacional de Desenvolvimento Econômico e Social (BNDES), a Financiadora de Estudos e Projetos (Finep), as caixas econômicas, os bancos de desenvolvimento, as agências de fomento e demais instituições financeiras, que prestarão contas da execução orçamentária e financeira do Fust ao Conselho Gestor. Parágrafo único. O Conselho Gestor, observada a regulamentação do Sistema Financeiro Nacional, estabelecerá normas reguladoras dos financiamentos a serem concedidos com recursos do Fust. (Artigo acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art4-1
"ART","lei_9998_20000817, Art. 5º",97,136,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 5º Os recursos do Fust serão aplicados em programas, projetos, planos, atividades, iniciativas e ações aprovados pelo Conselho Gestor. (“Caput” do artigo com redação dada pela Lei nº 14.109, de 16.12.2020) I – (Revogado pela Lei nº 14.109, de 16.12.2020) II – (VETADO) III – (Revogado pela Lei nº 14.109, de 16.12.2020) IV – (Revogado pela Lei nº 14.109, de 16.12.2020) V – (Revogado pela Lei nº 14.109, de 16.12.2020) VI – (Revogado pela Lei nº 14.109, de 16.12.2020) VII – (Revogado pela Lei nº 14.109, de 16.12.2020) VIII – (Revogado pela Lei nº 14.109, de 16.12.2020) IX – (Revogado pela Lei nº 14.109, de 16.12.2020) X – (Revogado pela Lei nº 14.109, de 16.12.2020) XI – (Revogado pela Lei nº 14.109, de 16.12.2020) XII – (Revogado pela Lei nº 14.109, de 16.12.2020) XIII – (Revogado pela Lei nº 14.109, de 16.12.2020) XIV – (Revogado pela Lei nº 14.109, de 16.12.2020) § 1º (Revogado pela Lei nº 14.109, de 16.12.2020) § 2º Do total dos recursos do Fust, dezoito por cento, no mínimo, serão aplicados e educação, para estabelecimentos públicos de ensino. § 3º (Revogado pela Lei nº 14.109, de 16.12.2020) § 4º Os recursos do Fust também poderão ser utilizados diretamente pela União, pelos Estados e pelos Municípios para financiar programas e ações relativos à implementação e ao desenvolvimento da transformação digital dos serviços públicos, nos termos fixados em estratégia federal que vise à transformação digital da Administração Pública, inclusive à construção de infraestrutura necessária para Conectividade. (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art5
"ART","lei_9998_20000817, Art. 6º",137,154,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 6º Constituem receitas do Fundo: I – dotações designadas na lei orçamentária anual da União e seus créditos adicionais; II – cinqüenta por cento dos recursos a que se referem as alíneas c, d, e e j do art. 2º da Lei nº 5.070, de 7 de julho de 1966, com a redação dada pelo art. 51 da Lei nº 9.472, de 16 de julho de 1997, até o limite máximo anual de setecentos milhões de reais; III – preço público cobrado pela Agência Nacional de Telecomunicações, como condição para a transferência de concessão, de permissão ou de autorização, de serviço de telecomunicações ou de uso de radiofreqüência, a ser pago pela cessionária, na forma de quantia certa, em uma ou várias parcelas, ou de parcelas anuais, nos termos da regulamentação editada pela Agência; IV – contribuição de 1% (um por cento) sobre a receita operacional bruta, decorrente de prestação de serviços de telecomunicações nos regimes público e privado, a que se refere o inciso XI do art. 21 da Constituição Federal, excluindo-se o Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS), o Programa de Integração Social (PIS) e a Contribuição para o Financiamento da Seguridade Social (Cofins); (Inciso com redação dada pela Lei nº 13.879, de 3.10.2019) V – doações; VI – outras que lhe vierem a ser destinadas. Parágrafo único. Não haverá a incidência do Fust sobre as transferências feitas de uma prestadora de serviços de telecomunicações para outra e sobre as quais já tenha havido o recolhimento por parte da prestadora que emitiu a conta ao usuário, na forma do disposto no art. 10 desta Lei.",urn:lex:br:federal:lei:2000-08-17;9998!art6
"ART","lei_9998_20000817, Art. 6º-A.",155,172,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 6º-A. As prestadoras de serviços de telecomunicações que executarem programas, projetos, planos, atividades, iniciativas e ações aprovados pelo Conselho Gestor, mediante utilização de recursos próprios, farão jus à redução da contribuição de que trata o inciso IV do caput do art. 6º desta Lei em valor equivalente ao aprovado, limitado a 50% (cinquenta por cento) do montante a ser recolhido, exclusivamente na modalidade prevista no inciso I do § 3º do art. 1º desta Lei. (“Caput” do artigo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021) Parágrafo único. (Parágrafo único acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021, e revogado pela Lei nº 14.173, de 15.6.2021) § 1º O limite definido no caput deste artigo será de: I – 10% (dez por cento), no ano de início de vigência deste parágrafo; II – 25% (vinte e cinco por cento), a partir de 1º de janeiro do segundo ano de vigência deste parágrafo; III – 40% (quarenta por cento), a partir de 1º de janeiro do terceiro ano de vigência deste parágrafo; IV – 50% (cinquenta por cento), a partir de 1º de janeiro do quarto ano de vigência deste parágrafo. (Parágrafo acrescido pela Lei nº 14.173, de 15.6.2021) § 2º O § 1º deste artigo entra em vigor em 1º de janeiro de 2022, e os benefícios tributários nele estabelecidos terão vigência até 31 de dezembro de 2026, nos termos do inciso I do caput do art. 137 da Lei nº 14.116 de 31 de dezembro de 2020. (Parágrafo acrescido pela Lei nº 14.173, de 15.6.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art6-1
"ART","lei_9998_20000817, Art. 7º",173,176,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 7º (Revogado pela Lei nº 14.109, de 16.12.2020)",urn:lex:br:federal:lei:2000-08-17;9998!art7
"ART","lei_9998_20000817, Art. 8º",177,182,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 8º O órgão ou entidade, público ou privado, que receber recursos do Fust ou executar programas, projetos, planos, atividades, iniciativas e ações nos termos do art. 6º-A desta Lei deverá prestar contas, conforme regulamentação do Conselho Gestor. (“Caput” do artigo com redação dada pela Lei nº 14.109, de 16.12.2020) Parágrafo único. (Revogado pela Lei nº 14.109, de 16.12.2020, em dispositivo vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art8
"ART","lei_9998_20000817, Art. 9º",183,186,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 9º As Contribuições ao Fust das empresas prestadoras de serviços de telecomunicações não ensejarão a revisão das tarifas e preços, devendo esta disposição constar das respectivas contas dos serviços.",urn:lex:br:federal:lei:2000-08-17;9998!art9
"ART","lei_9998_20000817, Art. 10.",187,196,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 10. As contas dos clientes das empresas prestadoras de serviços de telecomunicações deverão indicar, em separado, o valor da contribuição ao Fust referente aos serviços faturados. § 1º (VETADO) § 2º (VETADO) § 3º As empresas prestadoras de serviços de telecomunicações encaminharão, mensalmente, a Anatel prestação de contas referente ao valor da contribuição, na forma da regulamentação.",urn:lex:br:federal:lei:2000-08-17;9998!art10
"ART","lei_9998_20000817, Art. 11.",197,200,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 11. O saldo positivo do Fust, apurado no balanço anual, será transferido como crédito do mesmo Fundo para o exercício seguinte.",urn:lex:br:federal:lei:2000-08-17;9998!art11
"ART","lei_9998_20000817, Art. 12.",201,204,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 12. (VETADO)",urn:lex:br:federal:lei:2000-08-17;9998!art12
"ART","lei_9998_20000817, Art. 13.",205,208,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 13. As contribuições ao Fust serão devidas trinta dias após a regulamentação desta Lei.",urn:lex:br:federal:lei:2000-08-17;9998!art13
"ART","lei_9998_20000817, Art. 14.",209,212,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 14. O Poder Executivo regulamentará esta Lei no prazo de trinta dias da sua publicação.",urn:lex:br:federal:lei:2000-08-17;9998!art14
"ART","lei_9998_20000817, Art. 15.",213,216,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | ] Art. 15. Esta Lei entra em vigor na data de sua publicação. Brasília 17 de agosto de 2000; 179º da Independência e 112º da República. FERNANDO HENRIQUE CARDOSO José Gregori Pedro Malan Alcides Lopes Tápias Martus Tavares Pimenta da Veiga",urn:lex:br:federal:lei:2000-08-17;9998!art15
"INC","lei_9998_20000817, Art. 1º, § 1º, Inciso I",5,6,"[ Institui o Fundo de Universalização dos Serviços de Telecomunicações. | Art. 1º § 1º Os recursos do Fust serão destinados a cobrir, no todo ou em parte, investimentos e custos de: (Parágrafo acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021, e com nova redação dada pela Lei nº 14.173, de 15.6.2021) ] I – programas, projetos, planos, atividades, iniciativas e ações para serviços de telecomunicações; (Inciso acrescido pela Lei nº 14.109, de 16.12.2020, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra D do DOU de 26.3.2021)",urn:lex:br:federal:lei:2000-08-17;9998!art1_par1_inc1
